[93mWARNING: Reward weightings do not sum up to 1, renormalizing.[0m
Episode length = 152, Average reward is 0.5479980165091876.
Episode length = 200, Average reward is 0.5479828203235915.
Episode length = 115, Average reward is 0.5481023508803273.
Episode length = 285, Average reward is 0.5486887425994245.
Episode length = 144, Average reward is 0.5487024412412133.
Episode length = 105, Average reward is 0.5486264734752766.
Episode length = 116, Average reward is 0.548708014510916.
Episode length = 89, Average reward is 0.5487050086125546.
Episode length = 227, Average reward is 0.5483444729080642.
Episode length = 99, Average reward is 0.5484272802200721.
Episode length = 135, Average reward is 0.5484096319945466.
Episode length = 300, Average reward is 0.548729648878181.
Episode length = 139, Average reward is 0.5488512080658673.
Episode length = 123, Average reward is 0.5486410421032835.
Episode length = 106, Average reward is 0.5487090016438735.
Episode length = 236, Average reward is 0.5484212241306807.
Episode length = 300, Average reward is 0.5490755088095247.
Episode length = 217, Average reward is 0.5491075054545134.
Episode length = 197, Average reward is 0.549475114223496.
Episode length = 177, Average reward is 0.5494246723738805.
Episode length = 131, Average reward is 0.5494366785284536.
Episode length = 128, Average reward is 0.5492986822098554.
Episode length = 123, Average reward is 0.5491221347940445.
Episode length = 187, Average reward is 0.5492903833072799.
Episode length = 89, Average reward is 0.5492898785368724.
Episode length = 102, Average reward is 0.5492182854710937.
Episode length = 97, Average reward is 0.5492544447004581.
Episode length = 300, Average reward is 0.5500333253412492.
Episode length = 177, Average reward is 0.5495519921036662.
Episode length = 123, Average reward is 0.5493342469328591.
Episode length = 117, Average reward is 0.549417070371426.
Episode length = 108, Average reward is 0.5494604929772355.
Episode length = 128, Average reward is 0.5491807830316282.
Episode length = 112, Average reward is 0.5491447796812775.
Episode length = 136, Average reward is 0.5489769818235734.
Episode length = 204, Average reward is 0.5490119870753991.
Episode length = 130, Average reward is 0.5489687458267937.
Episode length = 162, Average reward is 0.5486722526415112.
Episode length = 300, Average reward is 0.5487299210729747.
Episode length = 272, Average reward is 0.5489098456928718.
Episode length = 92, Average reward is 0.5488173758431525.
Episode length = 212, Average reward is 0.5481117360766977.
Episode length = 141, Average reward is 0.5481446628505271.
Episode length = 300, Average reward is 0.5485971861708668.
Episode length = 147, Average reward is 0.5485917521295501.
Episode length = 130, Average reward is 0.5487716144168541.
Episode length = 101, Average reward is 0.5488133611433064.
Episode length = 103, Average reward is 0.5487775470221814.
Episode length = 132, Average reward is 0.5487459365326837.
Episode length = 211, Average reward is 0.5488205633490901.
Episode length = 102, Average reward is 0.5486729434839693.
Episode length = 300, Average reward is 0.5488027753198685.
Episode length = 150, Average reward is 0.548888414621857.
Episode length = 168, Average reward is 0.5483670883240139.
Episode length = 115, Average reward is 0.5483487497297341.
Episode length = 102, Average reward is 0.548259697861883.
Episode length = 101, Average reward is 0.5483670388478635.
Episode length = 119, Average reward is 0.5482853851701608.
Episode length = 165, Average reward is 0.5484864631634475.
Episode length = 104, Average reward is 0.5484488450877658.
Episode length = 118, Average reward is 0.5484473126510256.
Episode length = 139, Average reward is 0.5485999188055549.
Episode length = 87, Average reward is 0.5484860951625751.
Episode length = 120, Average reward is 0.5485088784370848.
Episode length = 159, Average reward is 0.5482934924230889.
Episode length = 189, Average reward is 0.5482839429170997.
Episode length = 89, Average reward is 0.5483465451955715.
Episode length = 226, Average reward is 0.548461768543938.
Episode length = 139, Average reward is 0.5486384126027091.
Episode length = 109, Average reward is 0.5484031601206184.
Episode length = 138, Average reward is 0.5482241569920486.
Episode length = 139, Average reward is 0.5481805996624649.
Episode length = 173, Average reward is 0.5483309927310152.
Episode length = 139, Average reward is 0.548306079994823.
Episode length = 121, Average reward is 0.5481195666382832.
Episode length = 300, Average reward is 0.5482717805911413.
Episode length = 140, Average reward is 0.5481200976156018.
Episode length = 169, Average reward is 0.548331043327755.
Episode length = 235, Average reward is 0.5481990533343731.
Episode length = 115, Average reward is 0.548292280086251.
Episode length = 212, Average reward is 0.5482336063997769.
Episode length = 124, Average reward is 0.5484341212270628.
Episode length = 114, Average reward is 0.5484001971936271.
Episode length = 300, Average reward is 0.5485693784530955.
Episode length = 300, Average reward is 0.548718400694031.
Episode length = 250, Average reward is 0.5489999804042544.
Episode length = 227, Average reward is 0.548701314428908.
Episode length = 81, Average reward is 0.5486992998469089.
Episode length = 123, Average reward is 0.5487556766491681.
Episode length = 147, Average reward is 0.5488865488558006.
Episode length = 300, Average reward is 0.5492739853447483.
Episode length = 92, Average reward is 0.549081398548215.
Episode length = 117, Average reward is 0.5489418136733847.
Episode length = 119, Average reward is 0.5488982028665419.
Episode length = 137, Average reward is 0.5488171859088952.
Episode length = 116, Average reward is 0.5488894215222568.
Episode length = 100, Average reward is 0.5489377539282057.
Episode length = 116, Average reward is 0.5490061026247791.
Episode length = 262, Average reward is 0.5490480742005935.
Episode length = 109, Average reward is 0.5488995388260205.
Episode length = 104, Average reward is 0.5489578502665017.
Episode length = 85, Average reward is 0.5487751421931556.
Episode length = 95, Average reward is 0.5487477969040059.
Episode length = 245, Average reward is 0.5491065124367172.
Episode length = 300, Average reward is 0.5493733412387383.
Episode length = 300, Average reward is 0.5489950120374247.
Episode length = 100, Average reward is 0.5489872026728332.
Episode length = 300, Average reward is 0.548821913025808.
Episode length = 114, Average reward is 0.5487555135724024.
Episode length = 300, Average reward is 0.5490730563170965.
Episode length = 300, Average reward is 0.5488604596209352.
Episode length = 300, Average reward is 0.54929986559117.
Episode length = 92, Average reward is 0.5491293555400266.
Episode length = 77, Average reward is 0.5490531782188239.
Episode length = 108, Average reward is 0.5490727302735829.
Episode length = 246, Average reward is 0.5493733875003293.
Episode length = 134, Average reward is 0.5493580745670619.
Episode length = 96, Average reward is 0.5493443320098914.
Episode length = 300, Average reward is 0.5491849376482971.
Episode length = 176, Average reward is 0.5492537894970442.
Episode length = 300, Average reward is 0.549684103513639.
Episode length = 169, Average reward is 0.5495186120609513.
Episode length = 300, Average reward is 0.5498249803760086.
Episode length = 252, Average reward is 0.5497901664260316.
Episode length = 216, Average reward is 0.5498941433411394.
Episode length = 83, Average reward is 0.5499103684710631.
Episode length = 220, Average reward is 0.5498175662884327.
Episode length = 74, Average reward is 0.5497784536497472.
Episode length = 294, Average reward is 0.5497011666240406.
Episode length = 160, Average reward is 0.5498581609903741.
Episode length = 248, Average reward is 0.5500952204723372.
Episode length = 300, Average reward is 0.5501098451757435.
Episode length = 96, Average reward is 0.55017629728013.
Episode length = 231, Average reward is 0.5503064611886297.
Episode length = 163, Average reward is 0.5501492377581327.
Episode length = 223, Average reward is 0.5499538760161198.
Episode length = 206, Average reward is 0.5499788247125723.
Episode length = 101, Average reward is 0.549977506340018.
Episode length = 289, Average reward is 0.5499087334389982.
Episode length = 93, Average reward is 0.549935187469014.
Episode length = 229, Average reward is 0.5498988831207035.
Episode length = 103, Average reward is 0.5498835986812327.
Episode length = 205, Average reward is 0.5499902642510215.
Episode length = 139, Average reward is 0.5500092055666473.
Episode length = 84, Average reward is 0.5500671637978718.
Episode length = 211, Average reward is 0.5498562759638217.
Episode length = 159, Average reward is 0.5498210352971004.
Episode length = 153, Average reward is 0.5499524429693047.
Episode length = 279, Average reward is 0.5501752425736957.
Episode length = 300, Average reward is 0.549918132664649.
Episode length = 242, Average reward is 0.5497422257617163.
Episode length = 221, Average reward is 0.5497867340798089.
Episode length = 117, Average reward is 0.5495200571992007.
Episode length = 253, Average reward is 0.5498752293315127.
Episode length = 262, Average reward is 0.5500916315505877.
Episode length = 142, Average reward is 0.5502647015267536.
Episode length = 149, Average reward is 0.5503692962058151.
Episode length = 126, Average reward is 0.5503250983253584.
Episode length = 300, Average reward is 0.5505723899567686.
Episode length = 92, Average reward is 0.5506367545802205.
Episode length = 100, Average reward is 0.5505362469205387.
Episode length = 196, Average reward is 0.5506214801140508.
Episode length = 92, Average reward is 0.5505770791559347.
Episode length = 126, Average reward is 0.5505152235214517.
Episode length = 98, Average reward is 0.5505788265448657.
Episode length = 209, Average reward is 0.5508141531687729.
Episode length = 100, Average reward is 0.55085697672147.
Episode length = 286, Average reward is 0.551027925675976.
Episode length = 195, Average reward is 0.5511004074481956.
Episode length = 166, Average reward is 0.5510782676771951.
Episode length = 145, Average reward is 0.5509838861360307.
Episode length = 143, Average reward is 0.5511009063137062.
Episode length = 104, Average reward is 0.5510317027885646.
Episode length = 300, Average reward is 0.5511730471484932.
Episode length = 149, Average reward is 0.5510371094014676.
Episode length = 184, Average reward is 0.550937513075165.
Episode length = 144, Average reward is 0.5508601011142508.
Episode length = 184, Average reward is 0.550813267533003.
Episode length = 205, Average reward is 0.5509716014212488.
Episode length = 116, Average reward is 0.550984087649904.
Episode length = 91, Average reward is 0.5509331050541963.
Episode length = 174, Average reward is 0.5509594740316436.
Episode length = 123, Average reward is 0.5508857883791081.
Episode length = 181, Average reward is 0.55083288253676.
Episode length = 142, Average reward is 0.5509509925758691.
Episode length = 246, Average reward is 0.5510331335845935.
Episode length = 300, Average reward is 0.550935594757195.
Episode length = 190, Average reward is 0.5510748861578414.
Episode length = 190, Average reward is 0.5512545114920967.
Episode length = 88, Average reward is 0.5511925558139611.
Episode length = 179, Average reward is 0.5509354475573783.
Episode length = 141, Average reward is 0.5508996017987211.
Episode length = 229, Average reward is 0.5510501001812272.
Episode length = 270, Average reward is 0.5512211402628142.
Episode length = 93, Average reward is 0.5512496536610171.
Episode length = 103, Average reward is 0.5512568026077552.
Episode length = 183, Average reward is 0.5514206675532521.
Episode length = 133, Average reward is 0.5512996680841747.
Episode length = 162, Average reward is 0.5514136883177171.
Episode length = 278, Average reward is 0.5515978760699644.
Episode length = 110, Average reward is 0.5514869660076537.
Episode length = 117, Average reward is 0.5515618285233238.
Episode length = 180, Average reward is 0.5515857440077175.
Episode length = 300, Average reward is 0.5516952477371809.
Episode length = 161, Average reward is 0.5518208821505984.
Episode length = 93, Average reward is 0.5518284859892517.
Episode length = 116, Average reward is 0.5518614600702274.
Episode length = 121, Average reward is 0.5518768468260686.
Episode length = 117, Average reward is 0.5519601339566492.
Episode length = 300, Average reward is 0.552339647317175.
Episode length = 134, Average reward is 0.5523799038288542.
Episode length = 293, Average reward is 0.5525768562475493.
Episode length = 300, Average reward is 0.5530872630090314.
Episode length = 91, Average reward is 0.5529626184739378.
Episode length = 300, Average reward is 0.5533614308756833.
Episode length = 143, Average reward is 0.5531760287675208.
Episode length = 138, Average reward is 0.5530440678572679.
Episode length = 91, Average reward is 0.5530576788977676.
Episode length = 300, Average reward is 0.5530779273345022.
Episode length = 172, Average reward is 0.5531650934615128.
Episode length = 114, Average reward is 0.5530247251880615.
Episode length = 97, Average reward is 0.5530600988317451.
Episode length = 109, Average reward is 0.55293982953229.
Episode length = 158, Average reward is 0.5529538284803364.
Episode length = 117, Average reward is 0.5529749381062788.
Episode length = 163, Average reward is 0.5530535339368867.
Episode length = 300, Average reward is 0.5533896054356315.
Episode length = 142, Average reward is 0.5535047704526614.
Episode length = 155, Average reward is 0.5534859140373517.
Episode length = 220, Average reward is 0.5534574168199293.
Episode length = 94, Average reward is 0.5532705309249453.
Episode length = 105, Average reward is 0.553293903192131.
Episode length = 137, Average reward is 0.553305639495081.
Episode length = 188, Average reward is 0.5534712512238829.
Episode length = 189, Average reward is 0.5535012994798163.
Episode length = 120, Average reward is 0.5535564355170628.
Episode length = 118, Average reward is 0.5533299512121439.
Episode length = 121, Average reward is 0.5531755114575858.
Episode length = 134, Average reward is 0.553074525819632.
Episode length = 220, Average reward is 0.5533021971569729.
Episode length = 133, Average reward is 0.5533575491178406.
Episode length = 101, Average reward is 0.5533919982191061.
Episode length = 138, Average reward is 0.5534903292235831.
Episode length = 300, Average reward is 0.5537988599128633.
Episode length = 132, Average reward is 0.5536636871737561.
Episode length = 95, Average reward is 0.5536702629114837.
Episode length = 86, Average reward is 0.5535779957906235.
Episode length = 151, Average reward is 0.5537086801905096.
Episode length = 300, Average reward is 0.5537450590876435.
Episode length = 140, Average reward is 0.5537915025199908.
Episode length = 141, Average reward is 0.55361580444352.
Episode length = 102, Average reward is 0.5536335334232085.
Episode length = 300, Average reward is 0.5538964221938142.
Episode length = 100, Average reward is 0.5538969725442522.
Episode length = 250, Average reward is 0.5541341553392709.
Episode length = 103, Average reward is 0.553998128754002.
Episode length = 156, Average reward is 0.5540349526138054.
Episode length = 105, Average reward is 0.5540749087813979.
Episode length = 110, Average reward is 0.554155178170204.
Episode length = 300, Average reward is 0.5542478137025718.
Episode length = 106, Average reward is 0.5542037161835605.
Episode length = 178, Average reward is 0.5540561042032658.
Episode length = 98, Average reward is 0.5540737896846641.
Episode length = 145, Average reward is 0.5540795512815024.
Episode length = 117, Average reward is 0.5540540766252635.
Episode length = 173, Average reward is 0.5539188296470916.
Episode length = 122, Average reward is 0.5537899498331176.
Episode length = 127, Average reward is 0.5536482134180387.
Episode length = 300, Average reward is 0.5541193289718168.
Episode length = 102, Average reward is 0.5540327628064073.
Episode length = 94, Average reward is 0.5539017380925559.
Episode length = 114, Average reward is 0.5538393343192504.
Episode length = 117, Average reward is 0.5537922125092023.
Episode length = 131, Average reward is 0.5535910428557411.
Episode length = 115, Average reward is 0.5535129731583255.
Episode length = 294, Average reward is 0.5535054389793237.
Episode length = 105, Average reward is 0.5535022126427017.
Episode length = 300, Average reward is 0.553655541381453.
Episode length = 107, Average reward is 0.5536665208116127.
Episode length = 130, Average reward is 0.5536662078548138.
Episode length = 162, Average reward is 0.5537479677572028.
Episode length = 129, Average reward is 0.5538117638001916.
Episode length = 135, Average reward is 0.5538677968920066.
Episode length = 300, Average reward is 0.5538298154490903.
Episode length = 145, Average reward is 0.5537586951816372.
Episode length = 300, Average reward is 0.5540799410700787.
Episode length = 109, Average reward is 0.553913032758496.
Episode length = 84, Average reward is 0.5539100841578094.
Episode length = 103, Average reward is 0.5539353999140276.
Episode length = 207, Average reward is 0.5538666737397605.
Episode length = 145, Average reward is 0.553858860402603.
Episode length = 135, Average reward is 0.5538320586738399.
Episode length = 122, Average reward is 0.5538586779424722.
Episode length = 117, Average reward is 0.553894881624197.
Episode length = 300, Average reward is 0.5542158219002425.
Episode length = 111, Average reward is 0.5542273615587184.
Episode length = 102, Average reward is 0.5542934366425024.
Episode length = 100, Average reward is 0.5543207866032841.
Episode length = 180, Average reward is 0.5541061063386631.
Episode length = 140, Average reward is 0.5540884825926373.
Episode length = 300, Average reward is 0.554330635801922.
Episode length = 141, Average reward is 0.5544141415537202.
Episode length = 212, Average reward is 0.5543061335721033.
Episode length = 104, Average reward is 0.5542665815351788.
Episode length = 106, Average reward is 0.5541992050755947.
Episode length = 193, Average reward is 0.5541978552210919.
Episode length = 208, Average reward is 0.5543317021127441.
Episode length = 124, Average reward is 0.554144013315374.
Episode length = 177, Average reward is 0.5540476925510854.
Episode length = 131, Average reward is 0.5540633925717648.
Episode length = 88, Average reward is 0.554077120218124.
Episode length = 300, Average reward is 0.5540847127575914.
Episode length = 85, Average reward is 0.5541022177857338.
Episode length = 148, Average reward is 0.5539343736962961.
Episode length = 296, Average reward is 0.5539764693656626.
Episode length = 137, Average reward is 0.5537495377047327.
Episode length = 117, Average reward is 0.5537085162906926.
Episode length = 233, Average reward is 0.5537891054817207.
Episode length = 116, Average reward is 0.5536141423270718.
Episode length = 271, Average reward is 0.5538090571221523.
Episode length = 239, Average reward is 0.5539976766337268.
Episode length = 103, Average reward is 0.5540216986108104.
Episode length = 83, Average reward is 0.554059519902693.
Episode length = 132, Average reward is 0.5539473333194576.
Episode length = 123, Average reward is 0.5538052547596547.
Episode length = 121, Average reward is 0.5537363462789162.
Episode length = 101, Average reward is 0.5537296731501237.
Episode length = 119, Average reward is 0.5537714802675647.
Episode length = 300, Average reward is 0.554080628245162.
Episode length = 108, Average reward is 0.5540555675714749.
Episode length = 172, Average reward is 0.5537973563684594.
Episode length = 97, Average reward is 0.5537852662929045.
Episode length = 300, Average reward is 0.5541673816933337.
Episode length = 250, Average reward is 0.5543486872487274.
Episode length = 142, Average reward is 0.5544182385570489.
Episode length = 129, Average reward is 0.5544686853238794.
Episode length = 188, Average reward is 0.5544457246362585.
Episode length = 118, Average reward is 0.5544655197472932.
Episode length = 300, Average reward is 0.5546439400899108.
Episode length = 220, Average reward is 0.5547142804832215.
Episode length = 163, Average reward is 0.5545968818661627.
Episode length = 300, Average reward is 0.5546118242090077.
Episode length = 106, Average reward is 0.5546742411002502.
Episode length = 160, Average reward is 0.5546440716553265.
Episode length = 121, Average reward is 0.5546521390809155.
Episode length = 114, Average reward is 0.554651873174999.
Episode length = 226, Average reward is 0.5548204396622043.
Episode length = 99, Average reward is 0.5548400662717768.
Episode length = 199, Average reward is 0.5549467834179838.
Episode length = 110, Average reward is 0.5548853510424477.
Episode length = 144, Average reward is 0.5548834802163516.
Episode length = 130, Average reward is 0.554816688174899.
Episode length = 91, Average reward is 0.5548326554676187.
Episode length = 97, Average reward is 0.5547934514538043.
Episode length = 108, Average reward is 0.5548080165660576.
Episode length = 121, Average reward is 0.5548398284978697.
Episode length = 300, Average reward is 0.5551780993067754.
Episode length = 284, Average reward is 0.5551984224847726.
Episode length = 90, Average reward is 0.5551124378162714.
Episode length = 150, Average reward is 0.555200665493319.
Episode length = 219, Average reward is 0.5550154858266776.
Episode length = 145, Average reward is 0.5550331104751086.
Episode length = 104, Average reward is 0.5550577097770566.
Episode length = 178, Average reward is 0.5550968592953344.
Episode length = 293, Average reward is 0.5551774130206524.
Episode length = 92, Average reward is 0.5551684926783998.
Episode length = 300, Average reward is 0.5552947371591159.
Episode length = 95, Average reward is 0.5551336232457872.
Episode length = 121, Average reward is 0.5551330122606539.
Episode length = 94, Average reward is 0.5550527368908034.
Episode length = 127, Average reward is 0.5550761816815385.
Episode length = 125, Average reward is 0.5550320261837405.
Episode length = 94, Average reward is 0.5549958125420418.
Episode length = 119, Average reward is 0.5548552820169877.
Episode length = 145, Average reward is 0.5548833142516459.
Episode length = 154, Average reward is 0.5549675661427425.
Episode length = 113, Average reward is 0.5548568066513375.
Episode length = 257, Average reward is 0.5548206168758401.
Episode length = 171, Average reward is 0.5547885046396476.
